"id","profileName","text","date","title","rating","images","helpful","Colour Name","Pattern Name"
"R3AI3XPZ8UDOJY","MG","Ich habe die drei Bluetooth Lautsprecher JBL Charge 5, W-KING 50W und DOCKIN D FINE+ 2 im Vergleich ausprobiert. Ich brauche einen mobilen Lautsprecher, der in den Rucksack passt und eine Turnhalle zum Tanzunterricht beschallen kann. In der Gesamtlautstärke sind die drei Kandidaten sehr ähnlich. Den stärksten Bass hat der W-King, danach kommt die Dockin dicht gefolgt von der JBL. Von der Tonqualität sieht es allerdings genau andersrum aus. Die JBL klingt am klarsten, dicht gefolgt von der Dockin. Die W-King macht hier deutliche Abstriche. Auch bei den Größen/Gewicht ist die Reihenfolge JBL vor Dockin und W-King. Preislich ist die W-King deutlicher Sieger, die D-Fine lag zum Black-Friday auf dem mittleren Platz (regulär ist sie die teuerste).Fazit: wer den Besten Klang in der Lautstärkenklasse haben möchte, greift zur JBL. Die günstige W-King ist ok für basslastige Parties im freien, wenn es nicht so sehr auf den ausgewogenen Sound ankommt. Die D-Fine würde ich nur als Alternative empfehlen, wenn sie als Angebot günstiger als die JBL zu haben ist.","Reviewed in Germany 🇩🇪 on 9 December 2021","Sieger in Sachen Tonqualität",5,"",1,"black","Single"
"R1LMCGAKL5ASV8","M 🇩🇪","Ich bin leider sehr enttäuscht von der Charge 5Negativpunkte gegenüber der Motion+:- Hat weniger Bass als die Motion+, insbesondere bei geringeren Lautstärken (Nach EQ Einstellungen)- Keine Akkuanzeige beim iPhone- kleinste Lautstärkestufe immer noch zu laut- ständige Bluetooth- und Verbindungsprobleme, öfters stottern der Musik (Hatte ich bei der Motion noch nie)- Kein Apt-X- Keine 3,5mm Anschluss- Spürbar klobiger- Kein Stereo- App ist ein Witz- Kostet fast doppelt so viel wie die Motion+Vorteile:- Sieht besser aus- Klang out of the box besser, keine EQ Einstellungen notwendig- Powerbank","Reviewed in Germany 🇩🇪 on 4 February 2022","Vergleich mit der Motion+",3,"https://m.media-amazon.com/images/I/71YazFecGAL.jpg","4","black","Single"
"R3CUJ6312UEIQX","Albrecht Eberhardt","Ich fang mal mit den positiven Dingen an...Der Klang ist wirklich super für einen Lautsprecher dieser Größe und auch die Lautstärke geht voll in Ordnung. Bis ca. 200€ wird man keine Box finden, die besser klingt. Man kann sie auch lauter aufdrehen als die Charge 4, bis sie den Bass runter regelt. Liegt wahrscheinlich daran, dass jetz 2 Treiber verbaut sind.ABER, die Akkulaufzeit ist ein Witz. Vor allem wenn man die Charge 4 gewohnt ist. Die erste hab ich sogar zurück geschickt, weil ich dachte sie ist defekt. Von den angegebenen 20h komme ich höchstens auf 8h und das bei moderater Lautstärke. Da sollte JBL nachbessern.Wen die geringe Akkulaufzeit nicht stört, bekommt mit der Charge 5 einen tollen kompakten Lautsprecher.","Reviewed in Germany 🇩🇪 on 12 January 2022","JBL Charge 5",3,"",1,"black","Single"
"R2Y325AAKU4M1I","Nancy Wolf","Besser wie die anderen davor, der Bass ist Hammer.","Reviewed in Germany 🇩🇪 on 18 January 2022","Tolles Teil!",5,"",0,"black","Single"
"R3OPY0T3OG8YVJ","Niklas&Saskia","Die charge 5 ist meiner Meinung nach der beste Lautsprecher in ihrer Region. Der bass ist schön druckvoll (mit Spotify Equalizer ist noch einiges mehr raus zu holen), die höhen sehr angenehm und klar und das design ist sehr gelungen. Kommt meiner Meinung nach echt nah an den Klang der Xtreme 2, wenn nicht sogar genau so gut. Robuster als letztes Jahr, hat außerdem eine super Akkulaufzeit, bin sogar über 20h Laufzeit auf niedriger bis mittlerer Lautstärke gekommen. Nur zu empfehlen!","Reviewed in Germany 🇩🇪 on 29 March 2021","Bester Lautsprecher in diesem Sigment!",5,"","2","black","Single"
"RLQC4MFJRB033","D. V.","Bislang hatte ich die Charge 3 und im direkten Vergleich ist die Charge 5 natürlich deutlich kraftvoller und klarer im Sound. Leider erscheinen mit die Höhen aber etwas ""zichend"" und der Sound an sich nicht gänzlich ausgewogen. Zudem fehlt mir der Bass. Je lauter man die Box stellt, desto ""unsauberer"" wird das Hörerlebnis. Schade!","Reviewed in Germany 🇩🇪 on 19 December 2021","Hatte mir mehr erhofft!",3,"",1,"black","Single"
"RWXU7WRSEGZ7N","Ramon","Alter Vatta! Also ich war ja echt sehr skeptisch was den Sound an geht, aber! Ich kann euch sagen das kleine ding ist richtig richtig geil. Schöne klare Höhen, SATTE Bässe und als i-tupfelchen kann man noch das Handy dranaufladen. Was will man mehr! Die feucht fröhlichen Abende am Strand aka Malle und Co sind gerettet! Klare kauf Empfehlung!!!","Reviewed in Germany 🇩🇪 on 18 June 2021","Alter Vatter, wat nen geiler Sound!",5,"",0,"black","Single"
"R2POXT0FXZZL97","AztekK","Im vergleich zur Charge 3 klingt sie etwas klarer, jedoch nicht bei hoher Lautstärke, da wird der Bass zu heftig beschnitten. Manchmal fiel der Sound auch für wenige ms ab, getestet wurde mit .wav Datein (Studioqualität) Zudem ist es äußerst fragwürdig, weshalb anstatt der 2x Treiber nurnoch einer verbaut wird. Das macht das Stereoklangbild kaputt. Im Großen und ganzen, habe ich sie 24 Stunden nach dem Kauf bei Saturn wieder zurück gebracht.JBL setzt bei der Charge 5 auf einen neuen Namen um neue und alte Kunden zu ködern. In meinen Augen, ein Reinfall. Die Charge 3 gibt es bereits seit 2016 und dafür ist es echt traurig, dass sich gewisse Faktoren im laufe der Zeit sogar verschlechtert haben...","Reviewed in Germany 🇩🇪 on 2 June 2021","Enttäuschend",3,"","2","black","Single"
"RUPIZ8EKR09AU","Renee Meinert ","Gekauft habe ich die Box außerhalb von Amazon deutlich günstiger.Wir sind sehr zufrieden damit. Sehr guter Sound und Bass.In allen Punkten viel besser als die anderen Boxen auf den Markt","Reviewed in Germany 🇩🇪 on 6 August 2021","Für Garten, Urlaub und den whirlpool perfekt",5,"",1,"black","Single"
"R1TYO4XUGK5ONV","Ich bins","Klang und Design Top! Besser als bei Version 4. Aber....der Akku ist ein Reinfall! Schaut bei Computerbild test vorbei. Die Box hält mit normaler Nutzung nur knapp 9h statt 20h wie angegeben! Wir waren mehrfach unterwegs das Jahr. Hab die Box mitgenommen und bei voller Lautstärke war sie jedesmal nach knapp 4h Laufzeit leer! Die Charge 4 hat es Doppelt so lange geschafft!!! Ein Klares No Go. Hat uns nun oft im Stich gelassen. Box getauscht, selbes Problem wieder! Wer auf Akku steht ist hier Falsch. Das war es mit JBL für mich! Schade","Reviewed in Germany 🇩🇪 on 3 October 2021","Der Akku ist enttäuschend!!! Nur 9h statt 20h",3,"","3","black","Single"
"RCUZP721AARN3","Moviefan","Der Sound ist für einen so kleinen Lautsprecher wirklich sehr beachtlich. Bass und Lautstärke sind für den Hausgebrauch absolut ausreichend. Nach dem Einschalten wird eine Verbindung mit dem Handy hergestellt, die dort einmalig bestätigt bzw. gespeichert wird.","Reviewed in Germany 🇩🇪 on 27 July 2021","einfache Bedienung mit Top Sound",5,"",0,"black","Single"
"R2ZM9R9OB1FUTO","Kai","Ein sehr schön verarbeiteter Lautsprecher mit einer Top Qualität der Sound ist Perfekt.","Reviewed in Germany 🇩🇪 on 12 May 2021","Top Qualität",5,"https://images-na.ssl-images-amazon.com/images/I/B14jqfdXOdS.jpg",0,"black","Single"
"R2EY3GNPZ46KMZ","ArnoSkupin","Bei dieser Preisklasse sollte schon mal ein Netzteil bei sein. Denn ohne dieseses ist der JBL Charche 5 kaum zu betreiben. Wenn man aus Umweltpolitischen Maßnahmen so handelt, könnte das Produckt optional mit oder ohne Netzteil angeboten werden. Oder möchte man hier auf dieser Art die Gewinnmarge optimieren? Deshalb nur 2 Sterne. Schade eigentlich.","Reviewed in Germany 🇩🇪 on 27 March 2021","Kein Netzadapter",3,"",1,"black","Single"
"R3B5GZ2I3CEB3P","MGE","Bei den ersten Songs gab es bei mir keinen WOW effekt.... ganz im Gegenteil... Vielleicht sind meine Anspüche etwas hoch, aber beim direkten Vergleich mit dem Bose Soundlink Mini 2 hatte der Charge 5 überhaupt keine Chance. Der Sound vom Charge 5 war kühl und die Hochtöne waren absolut daneben.Der der Soundlink Mini schon etwas in die Jahre gekommen ist, dachte ich, es muss mal was Neues her.Die JBL PartyBox 310 habe ich z.B. auch und da hatte ich eine Gänsehaus, weil der Klang so genial war. Denke daher, dass es nicht nur ein subjektiver Eindruck ist.","Reviewed in Germany 🇩🇪 on 17 August 2021","War leider enttäuscht",1,"","2","black","Single"
"R3982QPQEG0XD1","Aga"," Ich bin sehr zufrieden mit meinem Kauf","Reviewed in Germany 🇩🇪 on 14 July 2021","Maximal zufrieden",5,"","13","black","Single"
"R3K8KOFOJGPPT2","Chris","Ich hatte vorher die Charge 3 und hab die dann auch mit der Charge 4 verglichen ..und meiner Meinung nach ...Die Charge 3 ist Meega , die Charge 4 naja gut und Die Charge 5 hat wieder Den super Klang sogar etwas besser wie die Charge 3 ..Absolute Kaufempfelung !!","Reviewed in Germany 🇩🇪 on 16 April 2021","Meega Gute Box",5,"","14","black","Single"
"R3THS22LHTB5XK","Philipp","Haben den Charge 5 in schwarz bestellt und zugestellt bekommen.Der Sound ist wie erwartet natürlich sehr gut, wirklich klar und bombastisch laut.Wie der Name nahelegt ist die Box eine Powerbank. Aber genug von Dingen die eh in der Produktbeschreibung stehen.Was mir nicht gefällt:Der Sound richtet sich hauptsächlich nach vorne, auch nur dort liegen die Membranen. Ist die Fläche vorne nur 5cm mit einem Shirt belegt, stirbt der Sound beinahe aus! Also nix 360°.Zum Thema 360°. Stellt man den Speaker hochkant, hat man den schiefen Turm von Pisa. Warum sind die Flächen Links und Rechts um 3-4° angewinkelt und nicht einfach 90°?Ab und zu, sehr selten, knackt die Verbindung, obwohl das Handy sehr nah ist (hierfür noch nicht klar ob es Spotify, Bluetooth, Handy oder Speaker ist. In Kopfhörern ist es nicht).Keinerlei Öse zum befestigen eines Bandes oder Karabiner oder ähnliches.Ich habe den Speaker als Ersatz zu meiner UE Boom 2 gekauft (diese ist 4-5 Jahre alt und der Akku wird langsam zum Problem). Die UE habe ich geliebt, weil sie einige Unique Features geboten hat, welche mir nun wirklich fehlen. Es gibt welche die ich voraussetze und welche die wirklich Boni sind. Deshalb hier nur, welche ein Muss sein müssten in einem sehr viel neueren 170€ Speaker: Mic und Telephonie! AUX-IN! 1/4"" Gewinde. NFC. EQ in der App.Sonst natürlich gut, halt eben nicht besonders feature-rich.","Reviewed in Germany 🇩🇪 on 4 June 2021","Der schiefe Speaker von 'Ich kann nur guten Ton'",4,"https://images-na.ssl-images-amazon.com/images/I/C1MveJuKguS.jpg",1,"black","Single"
"R36F3HKAJ8LPLO","Mäff","Ich bin beruflich recht viel unterwegs und habe mir die Box gekauft um bei Aufbau/Abbau arbeiten oder im Hotelzimmer Musik zu haben. Ich habe davor tatsächlich nur die JBL Charge 1 besessen, der Unterschied zum Vorgänger ist also logischerweise sehr groß. Ich bin absolut begeistert von der gesamten Qualität die geliefert wird. Der Bass ist sowas von warm, er breitet sich wohlig auf großen Raum aus und ist sogar physisch etwas spürbar, während die mitten und Höhen davon völlig unbeirrt ein glasklares Klangbild erzeugen. Die Entscheidung von stereo auf mono zu gehen ist nachvollziehbar und bringt keinerlei klangliche Nachteile, im Gegenteil, die Frequenzen klingen nicht vermatscht und sind überall gut hörbar. Ich bin sehr froh dass ich mich für diese Box entschieden habe.","Reviewed in Germany 🇩🇪 on 9 July 2021","Absolute Performance",5,"","2","black","Single"
"R34SVDY0MNE99G","userjwk","Dieses kleine Monster muss ich sagen; heute erhalten, ausgepackt und Blutooth verbunden mit Laptop. Hervorragend, klappt alles ohne drop outs. Als ehem. Livemusiker und -Techniker (autodidaktisch) denke ich gut beurteilen zu können zwischen na ja,geht so, Schrott und Wow! JBL fertigt ohne Zweifel ""Wow-Produkte"".Schön, die Sendung kam schon per Amazon Prime schnellstens an. Habe noch 1 multimedialen Mini-PA-Verstärker 7"" mit 150 Watt,.Aber dieses Teil von JBL überzeugt in Kompaktheit bei hervorragendem Sound.Für Beschallungen in kleiner Runde bestens geeignet. Nicht die Wattzahl sondern die Qualität bei""Lautstärke"" entschiedet bei mir letztlich. TOP wg. der Features. Sehr leichte Bedienung auch für als Streaming Beginner.","Reviewed in Germany 🇩🇪 on 21 December 2021","JBL Charge 5 Bluetooth-Lautsprecher ist klein aber klingt riesig!",5,"",0,"black","Single"
"R1V2BE1FKFGJBJ","Sergej Grabun","I did a research when buying this one over the Flip5 and I was aware, that sound will get worse the louder it goes. All that being said - sound quality dips quite a lot past 70% of volume or so. I was expecting more from it.It still sounds good, don't get me wrong. Much better and deeper than a laptop or monitor.One major downside is that JBL app does not have any way to set Equalizers. That was a surprise to me.Pairing works quick and easy, operating device is easy, all in all happy with it for what I needed it.","Reviewed in Germany 🇩🇪 on 1 December 2021","What's expected but sound could be better at higher values",5,"",0,"black","Single"
"R204UENZ8XX4GC","Rainer S.","Wir haben für unsere Gartenpartys eine neue Bluetooth Box gesucht. Aufgrund der positiven Rezensionen von JBL, sollte es die JBL Charge 5 Bluetooth-Lautsprecher in Schwarz werden. Die Box ist handlich, aber nicht zu klein. Beim ersten Test wurde ein basslastiger Song abgespielt. Meine Frau und ich sind vom Klang begeistert. Unser Sohn ""klaut"" uns die Box, wenn er mit seinen Kumpels ""abhängt"". Ihm gefällt die Box ebenfalls :)","Reviewed in Germany 🇩🇪 on 25 March 2022","Die hat richtig Bumms !",5,"",0,"black","Single"
"R3N3J9P9GDJEH5","P0s1tron","bisscher teuer aber ok..Software kommt mit Botnetz ala abschaltung der Bluetooth funktion.Kein Equalizer.Bass teilweise zu kräftig, teilweise zu gering.Keine AI Lautstärke anpassung.Guter Hochton.Kein Mittelton.Der Bass kommt in einen IKEA Kallax Regal voll zur geltung.Max. Lautstärke extrem hoch mit sehr großen Qualitätsverlusten.","Reviewed in Germany 🇩🇪 on 21 July 2021","Toller Lautsprecher..",4,"",1,"black","Single"
"RWQAX5D288B3H","Ken","Ich bin begeistert wie JBL ( Harmann ) geschafft hat eine so derart gute Klangqualität aus einer so kompakten ""Mini""-Box auszugeben.  Wahnsinn !!Als Verbesserungsvorschlag kann ich nur ein Montagegestell, eine Halterung, eine Geräteaufnahme nennen, um die Box evtl. auch in einem Wohnmobil sicher platzieren zu können!trotz intensiver Recherche konnte ich nichts in der Richtung finden !?","Reviewed in Germany 🇩🇪 on 21 January 2022","Glasklare Klangwiedergabe für diese kompakte Box",5,"",0,"black","Single"
"RN73NE710N92U","Bernd","Ein tragbarer Bass für jede Gelegenheit. Robustes Material mit guten kopplungseigenschaften für ein zweite Gerät. Auch leise ein schöner klang. Kann ich nur Empfehlen.","Reviewed in Germany 🇩🇪 on 14 July 2021","Ein Klangwunder",5,"","2","black","Single"
"R2IBALDHHJL4DH","Hausmeister","Ein sehr gut verarbeiteter Blutooth Lautsprecher mit einer Transportbox und einer wirklich exzellenten Tonqualität. Selbst bei geringer Lautstärke ist das Klangbild hervorragend. Zur Wasserdichtigkeit kann ich nichts sagen. Der Lautsprecher steht zwar überwiegend draußen, hat aber noch keine nennenswerten Berührungen mit Wasser gehabt. Ganz klare Kaufempfehlung.","Reviewed in Germany 🇩🇪 on 2 September 2021","Sehr guter Blutooth Lautsprecher",5,"",0,"black","Single"
"R148EA1BFOROHY","R.J.","Ich hab sie mir jetzt mal gegönnt und hoffe die hält wenigstens 2 Jahre durch. Bin vollkommen zufrieden. Sound ist einmalig. Ich hab die für den Garten gekauft und es ist mega. Nichts am rauschen verbindet sich super mit alexa... bisher kann ich nicht meckern!","Reviewed in Germany 🇩🇪 on 21 July 2022","Mega..!!!",5,"",0,"black","Single"
"R35351YOD4JBKA","Michael","Das Ding rockt.Ich habe mehrere günstigere Bluetooth-Boxen, im Vergleich ist der Klang dieser JBL um Welten besser.Man hört den gewaltigen Unterschied sofort beim ersten Ausprobieren. Das Ding ist jeden Euro wert.","Reviewed in Germany 🇩🇪 on 18 July 2022","Teurer, aber wesentlich besser als günstigere Boxen.",5,"",0,"black","Single"
"R2SK4K0YEVCBKD","Trompi","Die Box hat eine recht gute Klangqualität und ist laut und leicht zu bedienen. Beim Laden leuchtet Acculicht. Nicht beim Abspielen. Deswegen  ist ein Stern abgezogen.","Reviewed in Germany 🇩🇪 on 8 August 2021","Bin zufrieden.",4,"",1,"black","Single"
"RVNCSPF13ZPTR","Yvonne Reum","Ich bin über den Klang sehr überrascht. Er ist klar und selbst laut aufgedreht nicht verzerrt. Der Charge 5 lässt sich super einfach und schnell bedienen.  Er verbindet sich problemlos mit dem Handy. Ich bin begeistert!","Reviewed in Germany 🇩🇪 on 13 December 2021","Besser als gedacht",5,"https://m.media-amazon.com/images/I/61ORJBfRuQL.jpg
https://m.media-amazon.com/images/I/61y8zVsZVHL.jpg
https://m.media-amazon.com/images/I/714IT+vTOoL.jpg
https://m.media-amazon.com/images/I/71aQ4G21HaL.jpg",0,"black","Single"
"R37RNJVFDYSEJK","R.Kuhn","sehr guter Klang, sehr wertige Anmutung, einfach zu verbinde. Habe auch eine Box von B..e, kann der JBL Röhre nicht das Wasser reichen.","Reviewed in Germany 🇩🇪 on 19 July 2022","sehr gut",5,"",0,"black","Single"
"R263HHMDTICMXR","xanadu","Erfüllt alles und ist genau so wie sie beschrieben wird ,die Klangqualität zu 4 ist wesentlich besser.","Reviewed in Germany 🇩🇪 on 31 March 2022","Sehr geile JBL",5,"",0,"black","Single"
"R2FURGLHFMG2O1","Leon","Die to Qualität ist gut aber dennoch zu teuer! Es gibt bessere und günstigere Alternativen! Zu Leise!","Reviewed in Germany 🇩🇪 on 29 August 2021","Zu teuer",3,"","3","black","Single"
"RQ5FFLGJF0I4P","Ursula Cuzzolin","Den Lautsprecher habe ich meinem Enkel geschenkt, er hat nur lobende Worte für diesen.","Reviewed in Germany 🇩🇪 on 20 August 2022","Sehr gutes gerät",5,"",0,"black","Single"
"R24ENYX8VR05FE","Audi A13g","Für die Größe ein Sound-Erlebnis.","Reviewed in Germany 🇩🇪 on 15 September 2021","Nicht billig aber echt guter Sound",5,"",1,"black","Single"
"R3P7H94WZDV6SJ","Purchase","Kling nicht nur gut, sondern sieht auch noch sehr schön aus. Sehr einfache Verbindung über Bluetooth.","Reviewed in Germany 🇩🇪 on 28 December 2021","Klangwunder",5,"",0,"black","Single"
"R7N2LQLO6K16J","Harry1957","Sehr schnelle Lieferung. Die Box erfüllt genau die Kriterien die wir erwartet hatten.","Reviewed in Germany 🇩🇪 on 22 December 2021","JBL Charge 5 Bluetooth-Lautsprecher in Schwarz – Wasserfest",5,"",0,"black","Single"
"R2SC3YLOY6L761","Anke Wundrock","Sehr guter Klang, satter Bass.Zum Vorgängermodell eine Steigerung um 500%","Reviewed in Germany 🇩🇪 on 19 December 2021","Super Klang👍👍👍",5,"",0,"black","Single"
"R17WAT6ETO3PVQ","Amazon Kunde","Gutes Gerät für draußen und unterwegs 😎","Reviewed in Germany 🇩🇪 on 5 July 2022","JBL Box",5,"",0,"black","Single"
"R34FJD1DKTCIY1","Udomot","Hat einen Super Klang!","Reviewed in Germany 🇩🇪 on 13 August 2022","Toller Lautsprecher!",5,"",0,"black","Single"
"RRKOXWIJ84YQ2","Eva Maria Stückenscheider","Ist gut auch für den Sportunterricht.","Reviewed in Germany 🇩🇪 on 16 May 2022","Bluetooth-Lautsprecher",5,"",0,"black","Single"
"R1DP8SQQ5V6UKK","Mandy Lenk","Für meine Ansprüche ist die Box super.","Reviewed in Germany 🇩🇪 on 13 July 2022","tolles Produkt",5,"",0,"black","Single"
"RKP4G31RLVX7E","Peter Klötzel","Insgesamt TOP Lautsprecher....!","Reviewed in Germany 🇩🇪 on 19 January 2022","TOP Lautsprecher",5,"",0,"black","Single"
"R3H8MFGIOB96CI","martin böhmer","Toller Sound, kompakt und Handlich","Reviewed in Germany 🇩🇪 on 15 January 2022","Top Qualität und super Sound",5,"",0,"black","Single"
"RGYXVY39VDOYL","Yves De Liege","Bin sehr zufrieden damit vielen lieben Dank","Reviewed in Germany 🇩🇪 on 2 August 2022","Jbl charter 5",5,"",0,"black","Single"
"R3OEZ67J2XGVFY","Dirk Brunner","TopTop","Reviewed in Germany 🇩🇪 on 17 July 2022","Top Qualität",5,"",0,"black","Single"
"R1169MW70XZ2SG","Hildebrandt","Toller Sound, tolles Design","Reviewed in Germany 🇩🇪 on 9 January 2022","Toller Sound",5,"",0,"black","Single"
"R2BAC4L4Z7THFP","lengauer hubert","Bin sehr zufrieden","Reviewed in Germany 🇩🇪 on 20 December 2021","Alles ok",5,"",0,"black","Single"
"R2DG7YRN3ME0UB","Helmut Müller","guter lautsprecher.","Reviewed in Germany 🇩🇪 on 28 November 2021","top",5,"",0,"black","Single"
"R21ZFQRPUVQ28M","Stefan Diekmann","Sehr gut","Reviewed in Germany 🇩🇪 on 20 March 2022","C",5,"",0,"black","Single"
"RWPBLTKRFYU9I","Kai","Super Sound","Reviewed in Germany 🇩🇪 on 2 March 2022","Was ein geiles Teil",5,"",0,"black","Single"
"R3RWJ45X8KO3O6","Lemm","Top Sound","Reviewed in Germany 🇩🇪 on 25 March 2022","Super",5,"",0,"black","Single"
"R1K1ILTGAWFHNV","schmidt","Alles Top","Reviewed in Germany 🇩🇪 on 23 November 2021","Top",5,"",0,"black","Single"
"RZ2J7PUYJ92SX","buch oxi","Ich bin voll von der Tonqualität begeistert.","Reviewed in Germany 🇩🇪 on 14 December 2021","sehr guter Ton .",5,"",0,"black","Single"
"R1UZDI32ZYKU4T","Timo Jürß","Super Box","Reviewed in Germany 🇩🇪 on 6 October 2021","Super Box",5,"",0,"black","Single"
"R3TDY8DQ7SDFF8","Jianni","Wie es bei JBL immer ist, sind die Lautsprecher (außer bei der JBL GO xd) top :)","Reviewed in Germany 🇩🇪 on 15 June 2022","TOP",5,"",0,"black","Single"
"RDA3S6UR6DIUE","Tina Pereira","Tolle Box und gute Qualität!","Reviewed in Germany 🇩🇪 on 24 March 2021","Tolle Box!",5,"",0,"black","Single"
"R2BW0AX6X61X5X","Alwin  Ley","Exklusiv der Klang","Reviewed in Germany 🇩🇪 on 19 January 2022","Exklusiven Klang",5,"",0,"black","Single"
"R3DG0ZWQNSAALU","Diana Schramm ","Bin begeistert, super Sound.","Reviewed in Germany 🇩🇪 on 1 June 2021","Schönes Teil",5,"",0,"black","Single"
"R2B952OXCQ1G0Y","Tobias H.","Top sound","Reviewed in Germany 🇩🇪 on 12 June 2021","Top",5,"",0,"black","Single"
"R3GYYE5TQXTGZV","Stella K","Toller Sound. Gut, um mitzunehmen.","Reviewed in Germany 🇩🇪 on 22 February 2022","Tolles Produkt",5,"",0,"black","Single"
"R1LHJH04X3V4BB","Frank  Mayer","Super Lautsprecher tolle Qualität!","Reviewed in Germany 🇩🇪 on 6 January 2022","Tolles Produkt",5,"",0,"black","Single"
"R17VEDWPODVQHC","JK2112","Alles klar","Reviewed in Germany 🇩🇪 on 14 August 2021","Alles super",5,"https://m.media-amazon.com/images/I/C1TOW7n5weS.jpg",0,"black","Single"
"R3N8FACWGCJQDC","Pausch","Um Musik zu hören dass ich das besser von mein Handy abspielen kann ist ein besserer Klang","Reviewed in Germany 🇩🇪 on 23 August 2021","Ich bin sehr zufrieden mit der JBL Charge 5 Bluetooth-Lautspre",5,"",0,"black","Single"
"R3CWQMMQF4OUDT","Achim Wagner","Ein gutes Weihnachtsgeschenk,hier sogar preiswerter, toller Service","Reviewed in Germany 🇩🇪 on 1 November 2021","Total in",5,"",0,"black","Single"
"R2H8CWX9BU5FYD","Tom Lubert","Die Box hat gehalten was sie verspricht. Einfach zu bedienen, super Tonqualität. Kauf ist absolut zu empfehlen","Reviewed in Germany 🇩🇪 on 12 October 2021","Sehr guter Klang mega Bass",5,"",0,"black","Single"
"RDHJT0DD54K8Y","Wolf Larsen","Einfach nur toll, halt JBL.","Reviewed in Germany 🇩🇪 on 21 January 2022","Einfach Super!!!!",5,"",0,"black","Single"
"R1J2HKH9ZK2U76","Semiz Biehl","Schnell und ordentlich geliefert, funktioniert so wie sie funktionieren soll","Reviewed in Germany 🇩🇪 on 18 July 2021","Sehr gut",5,"",0,"black","Single"
"R1RP8Z3ISWNL5C","Patrick Fischer","Alles bestens","Reviewed in Germany 🇩🇪 on 1 August 2022","Top",5,"",0,"black","Single"
"R2L5M3LZYGS4P2","Amazon Kunde",,"Reviewed in Germany 🇩🇪 on 17 October 2021","Recommend",5,"https://m.media-amazon.com/images/I/61z77hwUkFL.jpg",0,"black","Single"
"RSLPXJRP4HMZ1","OVERTONE","Extremer Bass","Reviewed in Germany 🇩🇪 on 1 August 2021","Super Lautsprecher",5,"",0,"black","Single"
"R1J9R7PKUT8EZE","Amazon Kunde","Mega Produk wie immer von Jbl.  Sehr guter Klang und mega Bass.Mein Sohn hat sich mega darüber gefreut endlich überall gute Musik mit viel Bass zu hören .","Reviewed in Germany 🇩🇪 on 14 July 2022","Mega",5,"",0,"black","Single"
"R1TQ6X5NRDP52R","R.14","Leute, das ist ein JBL, da kann nichts schief laufen.Sogar musik was immer vorher gehört habe, klingt geiler jetzt weil der song einfach geiler raus kommt!Kurz gefasst... bin mehr als zufrieden.","Reviewed in Germany 🇩🇪 on 20 May 2023","JBL....",5,"",0,"black","Single"
"R2UJMRXTZ0EY58","Melli1973","Ich habe die Box als Geschenk für meinen Schatz gekauft. Er ist rundum glücklich und zufrieden!!!","Reviewed in Germany 🇩🇪 on 9 January 2022","Ein perfektes Geschenk!!!",5,"",0,"black","Single"
"R2LV8GEYZ82ZF7","Carmela Grassi","Vorher hatte ich eine Marshallbox und war mur erst unsicher ob jbl mithalten kann.Jetzt bin ich froh über meine Entscheidung. Toller Ton, leichter und besser zu transportieren als Marshall.","Reviewed in Germany 🇩🇪 on 1 December 2021","Mehr als zufrieden",5,"",0,"black","Single"
"R20RI19JEX61T3","werian andreas","Einfach nur geil.  Sound , Preis und Qualität passen super.","Reviewed in Germany 🇩🇪 on 8 October 2022","Absolut geil",5,"",0,"black","Single"
"R2PYEZGCKUPDD6","marcel","Die Box ist einfach fantastisch sie ist etwas schwer aber trotzdem gut tragbar der Bass ist wunderbar allerdings erschreckt man sich vor dem Bass ein wenig selbst bei kleiner Lautstärke kann man ihn gut spüren Wasserdichtigkeit hab ich noch nicht getestet werde ich auch nie weil ich sowas eh nie vertraue :D an sich hat sie ein sehr guten stereo sound der Klang ist frischer als bei den Vorgängern also das neue Modell in schwarz erfüllt sein Zweck voll und ganz :) PS nur schwarz is das aktuell neuste model :) Bluetooth hat eine wundervolle lange Reichweite besser als bei anderen Boxen was mich allerdings stört ist das so ein leises knack Geräusch kommt wen man die maximale Lautstärke erreicht hat auch wen keine Musik spielt kommt bei mir dort ein kleines knack Geräusch vllt ist da auch nur der piep Ton falsch wer weiß ^^ an sich einfach mega toll und den Preis aktuell 149€ devinitiv wert :)","Reviewed in Germany 🇩🇪 on 17 November 2021","Wunderbare box",5,"",0,"black","Single"
"R44TPGADZ3BD0","Nikos Natsidis","Super schön.","Reviewed in Germany 🇩🇪 on 10 August 2022","Super schön.",5,"",0,"black","Single"
"R1J9OGRFQWKSRS","Hans","Toller Klang","Reviewed in Germany 🇩🇪 on 16 July 2022","Lange Lebensjahre",5,"",0,"black","Single"
"R1BCYH8KM5O6KE","Monika H.","Toller Lautsprecher, mit guter Klangqualität und recht langer Laufzeit. Wir benutzen den Charge 5 hauptsächlich auf dem Balkon um ein wenig Hintergrundmusik zu haben, dafür ist er ideal.","Reviewed in Germany 🇩🇪 on 16 August 2022","Ideal für lauschige Sommernächte auf dem Balkon",5,"",0,"black","Single"
"R1IYR4NZASD2CA","User","Zur Geburtstagsfeier...","Reviewed in Germany 🇩🇪 on 31 January 2023","Ich bin sehr zufrieden.",5,"",0,"black","Single"
